,id_user,nama,jenis_user,fakultas,prodi,angkatan,id_transaksi,id_buku,tanggal_pinjam,tanggal_kembali_rencana,tanggal_kembali_aktual,status
1658,USR00182,"dr. Cayadi Latupono, S.Kom",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Keperawatan,2023.0,TRX001916,BK00484,10/8/2023,10/22/2023,10/23/2023,Terlambat
1659,USR00182,"dr. Cayadi Latupono, S.Kom",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Keperawatan,2023.0,TRX002077,BK00501,7/5/2025,7/19/2025,7/8/2025,Dikembalikan
1660,USR00182,"dr. Cayadi Latupono, S.Kom",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Keperawatan,2023.0,TRX002335,BK00510,8/16/2024,8/30/2024,9/1/2024,Terlambat
1661,USR00182,"dr. Cayadi Latupono, S.Kom",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Keperawatan,2023.0,TRX002954,BK00514,5/31/2024,6/14/2024,6/10/2024,Dikembalikan
1662,USR00182,"dr. Cayadi Latupono, S.Kom",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Keperawatan,2023.0,TRX002992,BK00510,12/22/2024,1/5/2025,12/31/2024,Dikembalikan
1663,USR00183,Agus Pratiwi,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX000039,BK00867,10/24/2024,11/7/2024,11/11/2024,Terlambat
1664,USR00183,Agus Pratiwi,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX000147,BK01374,12/12/2023,12/26/2023,1/2/2024,Terlambat
1665,USR00183,Agus Pratiwi,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX001086,BK01055,7/8/2024,7/22/2024,7/19/2024,Dikembalikan
1666,USR00183,Agus Pratiwi,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX001269,BK01338,6/12/2023,6/26/2023,6/30/2023,Terlambat
1667,USR00183,Agus Pratiwi,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX001312,BK00870,10/9/2023,10/23/2023,10/13/2023,Dikembalikan
1668,USR00183,Agus Pratiwi,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX001573,BK01305,1/3/2025,1/17/2025,1/11/2025,Dikembalikan
1669,USR00183,Agus Pratiwi,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX001902,BK01277,1/29/2023,2/12/2023,2/16/2023,Terlambat
1670,USR00183,Agus Pratiwi,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX002431,BK00824,8/18/2025,9/1/2025,8/31/2025,Dikembalikan
1671,USR00183,Agus Pratiwi,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX002939,BK01250,6/25/2025,7/9/2025,6/28/2025,Dikembalikan
1672,USR00183,Agus Pratiwi,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX002983,BK00986,8/6/2023,8/20/2023,8/10/2023,Dikembalikan
1673,USR00184,Elvina Tampubolon,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2022.0,TRX000638,BK00336,9/3/2025,9/17/2025,9/22/2025,Terlambat
1674,USR00184,Elvina Tampubolon,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2022.0,TRX000677,BK00382,9/15/2023,9/29/2023,9/22/2023,Dikembalikan
1675,USR00184,Elvina Tampubolon,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2022.0,TRX001024,BK00103,5/1/2025,5/15/2025,5/16/2025,Terlambat
1676,USR00184,Elvina Tampubolon,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2022.0,TRX001319,BK00358,3/30/2023,4/13/2023,4/3/2023,Dikembalikan
1677,USR00184,Elvina Tampubolon,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2022.0,TRX001363,BK00999,11/15/2024,11/29/2024,12/6/2024,Terlambat
1678,USR00184,Elvina Tampubolon,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2022.0,TRX001701,BK00382,12/10/2024,12/24/2024,12/27/2024,Terlambat
1679,USR00184,Elvina Tampubolon,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2022.0,TRX002644,BK00428,12/26/2024,1/9/2025,12/30/2024,Dikembalikan
1680,USR00184,Elvina Tampubolon,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2022.0,TRX003024,BK00097,2/10/2023,2/24/2023,2/25/2023,Terlambat
1681,USR00184,Elvina Tampubolon,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2022.0,TRX003074,BK00392,2/12/2025,2/26/2025,2/18/2025,Dikembalikan
1682,USR00184,Elvina Tampubolon,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2022.0,TRX003275,BK00220,4/8/2025,4/22/2025,4/22/2025,Dikembalikan
1683,USR00184,Elvina Tampubolon,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2022.0,TRX003460,BK00389,3/1/2023,3/15/2023,3/19/2023,Terlambat
1684,USR00185,Dr. Murti Thamrin,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Profesi Ners,2025.0,TRX000114,BK00773,6/22/2025,7/6/2025,7/12/2025,Terlambat
1685,USR00185,Dr. Murti Thamrin,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Profesi Ners,2025.0,TRX000413,BK00500,3/14/2025,3/28/2025,3/30/2025,Terlambat
1686,USR00185,Dr. Murti Thamrin,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Profesi Ners,2025.0,TRX000637,BK00546,10/14/2025,10/28/2025,10/27/2025,Dikembalikan
1687,USR00185,Dr. Murti Thamrin,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Profesi Ners,2025.0,TRX000659,BK00764,5/23/2024,6/6/2024,5/26/2024,Dikembalikan
1688,USR00185,Dr. Murti Thamrin,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Profesi Ners,2025.0,TRX001334,BK00724,10/22/2023,11/5/2023,11/8/2023,Terlambat
1689,USR00185,Dr. Murti Thamrin,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Profesi Ners,2025.0,TRX001676,BK00785,9/9/2023,9/23/2023,9/18/2023,Dikembalikan
1690,USR00185,Dr. Murti Thamrin,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Profesi Ners,2025.0,TRX001918,BK00748,12/8/2024,12/22/2024,12/29/2024,Terlambat
1691,USR00185,Dr. Murti Thamrin,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Profesi Ners,2025.0,TRX002476,BK00757,10/17/2024,10/31/2024,10/30/2024,Dikembalikan
1692,USR00185,Dr. Murti Thamrin,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Profesi Ners,2025.0,TRX002693,BK00558,4/25/2024,5/9/2024,5/4/2024,Dikembalikan
1693,USR00185,Dr. Murti Thamrin,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Profesi Ners,2025.0,TRX002899,BK00756,11/10/2025,11/24/2025,11/28/2025,Terlambat
1694,USR00185,Dr. Murti Thamrin,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Profesi Ners,2025.0,TRX003289,BK00773,3/25/2025,4/8/2025,4/12/2025,Terlambat
1695,USR00186,Maria Aryani,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Keperawatan,2024.0,TRX000231,BK00513,4/7/2023,4/21/2023,4/24/2023,Terlambat
1696,USR00186,Maria Aryani,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Keperawatan,2024.0,TRX000398,BK00514,5/24/2024,6/7/2024,6/2/2024,Dikembalikan
1697,USR00186,Maria Aryani,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Keperawatan,2024.0,TRX000414,BK00521,7/22/2024,8/5/2024,8/7/2024,Terlambat
1698,USR00186,Maria Aryani,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Keperawatan,2024.0,TRX000743,BK00498,9/16/2024,9/30/2024,10/1/2024,Terlambat
1699,USR00186,Maria Aryani,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Keperawatan,2024.0,TRX001201,BK00541,11/30/2024,12/14/2024,12/3/2024,Dikembalikan
1700,USR00186,Maria Aryani,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Keperawatan,2024.0,TRX001601,BK00481,8/20/2024,9/3/2024,9/2/2024,Dikembalikan
1701,USR00186,Maria Aryani,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Keperawatan,2024.0,TRX001780,BK00903,2/11/2025,2/25/2025,2/23/2025,Dikembalikan
1702,USR00186,Maria Aryani,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Keperawatan,2024.0,TRX002867,BK00528,12/5/2023,12/19/2023,12/18/2023,Dikembalikan
1703,USR00187,Tgk. Najwa Dabukke,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Farmasi,2022.0,TRX000266,BK00680,4/17/2024,5/1/2024,4/20/2024,Dikembalikan
1704,USR00187,Tgk. Najwa Dabukke,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Farmasi,2022.0,TRX000678,BK00615,1/8/2024,1/22/2024,1/25/2024,Terlambat
1705,USR00187,Tgk. Najwa Dabukke,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Farmasi,2022.0,TRX000991,BK00569,12/19/2024,1/2/2025,1/3/2025,Terlambat
1706,USR00187,Tgk. Najwa Dabukke,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Farmasi,2022.0,TRX001542,BK00786,5/16/2025,5/30/2025,6/4/2025,Terlambat
1707,USR00187,Tgk. Najwa Dabukke,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Farmasi,2022.0,TRX002162,BK00863,10/6/2023,10/20/2023,10/17/2023,Dikembalikan
1708,USR00187,Tgk. Najwa Dabukke,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Farmasi,2022.0,TRX002203,BK00596,10/14/2025,10/28/2025,10/27/2025,Dikembalikan
1709,USR00187,Tgk. Najwa Dabukke,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Farmasi,2022.0,TRX003479,BK00626,9/28/2025,10/12/2025,10/3/2025,Dikembalikan
1710,USR00188,Banawa Purwanti,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Administrasi Bisnis,2022.0,TRX000261,BK01128,1/15/2024,1/29/2024,1/21/2024,Dikembalikan
1711,USR00188,Banawa Purwanti,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Administrasi Bisnis,2022.0,TRX000443,BK01167,9/3/2025,9/17/2025,9/21/2025,Terlambat
1712,USR00188,Banawa Purwanti,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Administrasi Bisnis,2022.0,TRX000612,BK00016,4/2/2024,4/16/2024,4/5/2024,Dikembalikan
1713,USR00188,Banawa Purwanti,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Administrasi Bisnis,2022.0,TRX001217,BK01150,11/2/2025,11/16/2025,11/12/2025,Dikembalikan
1714,USR00188,Banawa Purwanti,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Administrasi Bisnis,2022.0,TRX001244,BK01098,1/31/2023,2/14/2023,2/12/2023,Dikembalikan
1715,USR00188,Banawa Purwanti,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Administrasi Bisnis,2022.0,TRX002487,BK01044,11/11/2024,11/25/2024,11/27/2024,Terlambat
1716,USR00188,Banawa Purwanti,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Administrasi Bisnis,2022.0,TRX002768,BK01043,8/30/2025,9/13/2025,9/14/2025,Terlambat
1717,USR00188,Banawa Purwanti,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Administrasi Bisnis,2022.0,TRX002909,BK01133,4/15/2023,4/29/2023,4/29/2023,Dikembalikan
1718,USR00188,Banawa Purwanti,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Administrasi Bisnis,2022.0,TRX002972,BK01153,1/9/2023,1/23/2023,1/24/2023,Terlambat
1719,USR00189,Ganda Napitupulu,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2020.0,TRX000283,BK00351,10/6/2025,10/20/2025,10/24/2025,Terlambat
1720,USR00189,Ganda Napitupulu,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2020.0,TRX000344,BK00360,2/18/2024,3/3/2024,2/21/2024,Dikembalikan
1721,USR00189,Ganda Napitupulu,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2020.0,TRX000507,BK00688,11/15/2024,11/29/2024,12/6/2024,Terlambat
1722,USR00189,Ganda Napitupulu,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2020.0,TRX000517,BK00503,2/9/2025,2/23/2025,2/22/2025,Dikembalikan
1723,USR00189,Ganda Napitupulu,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2020.0,TRX000562,BK00350,12/6/2024,12/20/2024,12/27/2024,Terlambat
1724,USR00189,Ganda Napitupulu,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2020.0,TRX000624,BK00768,3/27/2024,4/10/2024,4/5/2024,Dikembalikan
1725,USR00189,Ganda Napitupulu,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2020.0,TRX000926,BK00316,10/11/2025,10/25/2025,10/28/2025,Terlambat
1726,USR00189,Ganda Napitupulu,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2020.0,TRX001116,BK00332,2/21/2023,3/7/2023,2/25/2023,Dikembalikan
1727,USR00189,Ganda Napitupulu,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2020.0,TRX001384,BK00333,9/25/2023,10/9/2023,10/1/2023,Dikembalikan
1728,USR00189,Ganda Napitupulu,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2020.0,TRX001619,BK00393,11/17/2023,12/1/2023,11/23/2023,Dikembalikan
1729,USR00189,Ganda Napitupulu,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2020.0,TRX001923,BK00335,9/22/2025,10/6/2025,10/3/2025,Dikembalikan
1730,USR00189,Ganda Napitupulu,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2020.0,TRX003159,BK00378,11/19/2025,12/3/2025,12/8/2025,Terlambat
1731,USR00189,Ganda Napitupulu,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2020.0,TRX003166,BK00191,5/29/2023,6/12/2023,6/19/2023,Terlambat
1732,USR00189,Ganda Napitupulu,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2020.0,TRX003239,BK00576,11/14/2023,11/28/2023,11/28/2023,Dikembalikan
1733,USR00189,Ganda Napitupulu,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2020.0,TRX003375,BK00311,5/18/2024,6/1/2024,5/24/2024,Dikembalikan
1734,USR00189,Ganda Napitupulu,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2020.0,TRX003398,BK01117,10/3/2024,10/17/2024,10/20/2024,Terlambat
1735,USR00190,"Rangga Pangestu, M.Ak",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2023.0,TRX000055,BK00028,6/29/2025,7/13/2025,7/19/2025,Terlambat
1736,USR00190,"Rangga Pangestu, M.Ak",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2023.0,TRX000275,BK00168,11/10/2025,11/24/2025,11/27/2025,Terlambat
1737,USR00190,"Rangga Pangestu, M.Ak",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2023.0,TRX000337,BK00680,1/8/2023,1/22/2023,1/13/2023,Dikembalikan
1738,USR00190,"Rangga Pangestu, M.Ak",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2023.0,TRX000405,BK00566,9/4/2024,9/18/2024,9/17/2024,Dikembalikan
1739,USR00190,"Rangga Pangestu, M.Ak",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2023.0,TRX000784,BK00290,6/28/2024,7/12/2024,7/12/2024,Dikembalikan
1740,USR00190,"Rangga Pangestu, M.Ak",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2023.0,TRX000922,BK00055,4/1/2025,4/15/2025,4/12/2025,Dikembalikan
1741,USR00190,"Rangga Pangestu, M.Ak",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2023.0,TRX001088,BK00238,9/21/2025,10/5/2025,10/10/2025,Terlambat
1742,USR00190,"Rangga Pangestu, M.Ak",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2023.0,TRX001436,BK00059,1/1/2024,1/15/2024,1/9/2024,Dikembalikan
1743,USR00190,"Rangga Pangestu, M.Ak",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2023.0,TRX001602,BK01146,12/13/2025,12/27/2025,12/20/2025,Dikembalikan
1744,USR00190,"Rangga Pangestu, M.Ak",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2023.0,TRX002204,BK00494,3/6/2023,3/20/2023,3/24/2023,Terlambat
1745,USR00190,"Rangga Pangestu, M.Ak",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2023.0,TRX002330,BK00693,8/7/2024,8/21/2024,8/24/2024,Terlambat
1746,USR00190,"Rangga Pangestu, M.Ak",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2023.0,TRX002493,BK00220,4/13/2025,4/27/2025,4/28/2025,Terlambat
1747,USR00191,Endah Farida,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2022.0,TRX000201,BK01235,1/6/2023,1/20/2023,1/27/2023,Terlambat
1748,USR00191,Endah Farida,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2022.0,TRX000222,BK00981,3/22/2023,4/5/2023,3/28/2023,Dikembalikan
1749,USR00191,Endah Farida,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2022.0,TRX000963,BK01177,5/29/2024,6/12/2024,6/2/2024,Dikembalikan
1750,USR00191,Endah Farida,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2022.0,TRX001354,BK01231,7/9/2023,7/23/2023,7/26/2023,Terlambat
1751,USR00191,Endah Farida,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2022.0,TRX001370,BK01128,3/27/2024,4/10/2024,4/12/2024,Terlambat
1752,USR00191,Endah Farida,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2022.0,TRX001509,BK00170,10/28/2023,11/11/2023,11/4/2023,Dikembalikan
1753,USR00191,Endah Farida,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2022.0,TRX001807,BK01213,3/27/2025,4/10/2025,4/17/2025,Terlambat
1754,USR00191,Endah Farida,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2022.0,TRX001996,BK01204,7/30/2024,8/13/2024,8/14/2024,Terlambat
1755,USR00191,Endah Farida,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2022.0,TRX003021,BK00309,11/12/2025,11/26/2025,11/17/2025,Dikembalikan
1756,USR00191,Endah Farida,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2022.0,TRX003070,BK01184,7/20/2023,8/3/2023,8/4/2023,Terlambat
1757,USR00191,Endah Farida,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2022.0,TRX003126,BK01203,10/16/2024,10/30/2024,10/24/2024,Dikembalikan
1758,USR00191,Endah Farida,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Psikologi,2022.0,TRX003139,BK01223,5/11/2023,5/25/2023,5/16/2023,Dikembalikan
1759,USR00192,Zalindra Fujiati,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Komunikasi Visual,2023.0,TRX000101,BK00805,11/7/2024,11/21/2024,11/21/2024,Dikembalikan
1760,USR00192,Zalindra Fujiati,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Komunikasi Visual,2023.0,TRX000371,BK00823,4/13/2023,4/27/2023,5/4/2023,Terlambat
1761,USR00192,Zalindra Fujiati,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Komunikasi Visual,2023.0,TRX000498,BK01021,2/14/2025,2/28/2025,3/7/2025,Terlambat
1762,USR00192,Zalindra Fujiati,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Komunikasi Visual,2023.0,TRX000805,BK00859,10/18/2024,11/1/2024,11/7/2024,Terlambat
1763,USR00192,Zalindra Fujiati,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Komunikasi Visual,2023.0,TRX000966,BK00834,9/19/2023,10/3/2023,10/3/2023,Dikembalikan
1764,USR00192,Zalindra Fujiati,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Komunikasi Visual,2023.0,TRX001477,BK00830,10/28/2024,11/11/2024,11/18/2024,Terlambat
1765,USR00192,Zalindra Fujiati,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Komunikasi Visual,2023.0,TRX002024,BK01235,11/6/2024,11/20/2024,11/13/2024,Dikembalikan
1766,USR00192,Zalindra Fujiati,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Komunikasi Visual,2023.0,TRX002284,BK00853,7/6/2025,7/20/2025,7/22/2025,Terlambat
1767,USR00192,Zalindra Fujiati,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Komunikasi Visual,2023.0,TRX002501,BK00798,4/15/2024,4/29/2024,5/5/2024,Terlambat
1768,USR00192,Zalindra Fujiati,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Komunikasi Visual,2023.0,TRX002731,BK00986,3/4/2025,3/18/2025,3/13/2025,Dikembalikan
1769,USR00192,Zalindra Fujiati,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Desain Komunikasi Visual,2023.0,TRX003475,BK00984,7/9/2024,7/23/2024,7/26/2024,Terlambat
1770,USR00193,Maya Maryadi,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX000061,BK01277,2/21/2023,3/7/2023,3/4/2023,Dikembalikan
1771,USR00193,Maya Maryadi,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX000082,BK01242,4/21/2024,5/5/2024,5/1/2024,Dikembalikan
1772,USR00193,Maya Maryadi,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX000290,BK00727,7/20/2025,8/3/2025,7/30/2025,Dikembalikan
1773,USR00193,Maya Maryadi,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX001094,BK01267,12/5/2024,12/19/2024,12/22/2024,Terlambat
1774,USR00193,Maya Maryadi,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX002109,BK00895,2/12/2025,2/26/2025,3/5/2025,Terlambat
1775,USR00193,Maya Maryadi,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX003142,BK01296,3/9/2024,3/23/2024,3/27/2024,Terlambat
1776,USR00193,Maya Maryadi,Mahasiswa,"Fakultas Sosial, Humaniora, & Seni",Ilmu Komunikasi,2022.0,TRX003495,BK01254,11/23/2025,12/7/2025,11/29/2025,Dikembalikan
1777,USR00194,Garan Padmasari,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2024.0,TRX000745,BK00565,8/29/2025,9/12/2025,9/6/2025,Dikembalikan
1778,USR00194,Garan Padmasari,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2024.0,TRX000923,BK00049,10/30/2025,11/13/2025,11/9/2025,Dikembalikan
1779,USR00194,Garan Padmasari,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2024.0,TRX000960,BK00485,3/24/2024,4/7/2024,4/11/2024,Terlambat
1780,USR00194,Garan Padmasari,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2024.0,TRX002121,BK00664,10/31/2025,11/14/2025,11/7/2025,Dikembalikan
1781,USR00194,Garan Padmasari,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,2024.0,TRX002427,BK00019,1/6/2024,1/20/2024,1/19/2024,Dikembalikan
1782,USR00195,Karna Permadi,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX000098,BK00334,12/10/2023,12/24/2023,12/16/2023,Dikembalikan
1783,USR00195,Karna Permadi,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX000658,BK00322,2/24/2023,3/10/2023,3/10/2023,Dikembalikan
1784,USR00195,Karna Permadi,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX001335,BK00337,12/30/2024,1/13/2025,1/15/2025,Terlambat
1785,USR00195,Karna Permadi,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX001564,BK00594,11/5/2024,11/19/2024,11/18/2024,Dikembalikan
1786,USR00195,Karna Permadi,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX001798,BK00393,10/8/2025,10/22/2025,10/26/2025,Terlambat
1787,USR00195,Karna Permadi,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX001891,BK00362,5/11/2023,5/25/2023,5/30/2023,Terlambat
1788,USR00195,Karna Permadi,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX002214,BK00335,2/22/2023,3/8/2023,3/13/2023,Terlambat
1789,USR00195,Karna Permadi,Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Teknik Industri,2023.0,TRX003385,BK00331,4/8/2024,4/22/2024,4/28/2024,Terlambat
1790,USR00196,"R. Tira Kusmawati, S.Ked",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Farmasi,2024.0,TRX000254,BK00598,6/18/2024,7/2/2024,7/7/2024,Terlambat
1791,USR00196,"R. Tira Kusmawati, S.Ked",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Farmasi,2024.0,TRX001239,BK00074,12/28/2024,1/11/2025,1/3/2025,Dikembalikan
1792,USR00196,"R. Tira Kusmawati, S.Ked",Mahasiswa,"Fakultas Sains, Teknologi, & Kesehatan",Farmasi,2024.0,TRX001624,BK00500,12/12/2025,12/26/2025,1/1/2026,Terlambat
